C:\Users\Note\Documents\Log\localhost_access_log.2016-07-01.txt--------------------------
/dashboard-mps/documento/downloadFile/23013/Of%C3%ADcio%20N%C2%B0988_2016_CGACI_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=3, sum=63, min=15, average=21,000000, max=32}
/dashboard-mps/documento/downloadFile/23026/Of%C3%ADcio%20N%C2%B0993_2016_CGACI_DRPSP_SPPS_MF.doc  ,  LongSummaryStatistics{count=3, sum=62, min=15, average=20,666667, max=31}
/dashboard-mps/  ,  LongSummaryStatistics{count=56, sum=1121, min=0, average=20,017857, max=93}
/dashboard-mps/home  ,  LongSummaryStatistics{count=123, sum=2431, min=0, average=19,764228, max=78}
/dashboard-mps/acompanhamento/add  ,  LongSummaryStatistics{count=13, sum=253, min=15, average=19,461538, max=33}
/dashboard-mps/documento/downloadFile/23060/Despacho%20de%20Subs%C3%ADdio%20N%C2%B0032_2016_CGNAL_DRPSP_SPPS_MF.doc  ,  LongSummaryStatistics{count=4, sum=77, min=0, average=19,250000, max=31}
/dashboard-mps/documento/downloadFile/22811/Of%C3%ADcio%20N%C2%B0929_2016_CGACI_DRPSP_SPPS_MF.doc  ,  LongSummaryStatistics{count=1, sum=16, min=16, average=16,000000, max=16}
/dashboard-mps/documento/downloadFile/23056/Mensagem%20N%C2%B0237_2016_CGNAL_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=2, sum=32, min=16, average=16,000000, max=16}
/dashboard-mps/documento/downloadFile/22814/Nota%20N%C2%B0059_2016_CGNAL_DRPSP_SPPS_MF.doc  ,  LongSummaryStatistics{count=1, sum=16, min=16, average=16,000000, max=16}
/dashboard-mps/documento/downloadVersao/24180/Of%C3%ADcio%20N%C2%B0999_2016_CGACI_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=1, sum=16, min=16, average=16,000000, max=16}
/dashboard-mps/documento/downloadFile/22615/Of%C3%ADcio%20N%C2%B0855_2016_CGACI_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=2, sum=32, min=16, average=16,000000, max=16}
/dashboard-mps/documento/downloadFile/22455/Of%C3%ADcio%20N%C2%B0805_2016_CGACI_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=1, sum=16, min=16, average=16,000000, max=16}
/dashboard-mps/documento/downloadFile/23025/Mensagem%20N%C2%B0235_2016_CGNAL_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=1, sum=16, min=16, average=16,000000, max=16}
/dashboard-mps/documento/downloadFile/22763/Of%C3%ADcio%20N%C2%B0912_2016_CGACI_DRPSP_SPPS_MF.pdf  ,  LongSummaryStatistics{count=1, sum=16, min=16, average=16,000000, max=16}
/dashboard-mps/documento/downloadFile/22823/Nota%20N%C2%B0060_2016_CGNAL_DRPSP_SPPS_MF.doc  ,  LongSummaryStatistics{count=1, sum=16, min=16, average=16,000000, max=16}
/dashboard-mps/documento/downloadFile/23005/Memorando%20N%C2%B0185_2016_CGACI_DRPSP_SPPS_MF.doc  ,  LongSummaryStatistics{count=1, sum=16, min=16, average=16,000000, max=16}
/dashboard-mps/documento/downloadVersao/24152/Of%C3%ADcio%20N%C2%B0993_2016_CGACI_DRPSP_SPPS_MF.doc  ,  LongSummaryStatistics{count=1, sum=16, min=16, average=16,000000, max=16}
/dashboard-mps/documento/downloadFile/22759/Of%C3%ADcio%20N%C2%B0911_2016_CGACI_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=1, sum=16, min=16, average=16,000000, max=16}
/dashboard-mps/solicitacao/nomeEntes  ,  LongSummaryStatistics{count=8, sum=126, min=0, average=15,750000, max=80}
/dashboard-mps/documento/downloadFile/23008/Of%C3%ADcio%20N%C2%B0986_2016_CGACI_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=3, sum=47, min=15, average=15,666667, max=16}
/dashboard-mps/relatorio/filtrar  ,  LongSummaryStatistics{count=7, sum=109, min=15, average=15,571429, max=16}
/dashboard-mps/documento/downloadFile/22862/Of%C3%ADcio%20N%C2%B0945_2016_CGACI_DRPSP_SPPS_MF.pdf  ,  LongSummaryStatistics{count=2, sum=31, min=15, average=15,500000, max=16}
/dashboard-mps/documento/downloadFile/22759/Of%C3%ADcio%20N%C2%B0911_2016_CGACI_DRPSP_SPPS_MF.pdf  ,  LongSummaryStatistics{count=2, sum=31, min=15, average=15,500000, max=16}
/dashboard-mps/documento/downloadFile/22557/Nota%20N%C2%B0058_2016_CGNAL_DRPSP_SPPS_MF.doc  ,  LongSummaryStatistics{count=1, sum=15, min=15, average=15,000000, max=15}
/dashboard-mps/documento/downloadVersao/24195/Termo%20de%20Solicita%C3%A7%C3%A3o%20de%20Documentos%20_2016_CGACI_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=1, sum=15, min=15, average=15,000000, max=15}
/dashboard-mps/documento/downloadFile/22833/Of%C3%ADcio%20N%C2%B0938_2016_CGACI_DRPSP_SPPS_MF.pdf  ,  LongSummaryStatistics{count=1, sum=15, min=15, average=15,000000, max=15}
/dashboard-mps/documento/downloadFile/23010/Of%C3%ADcio%20N%C2%B0987_2016_CGACI_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=2, sum=30, min=15, average=15,000000, max=15}
/dashboard-mps/documento/downloadFile/22780/Of%C3%ADcio%20N%C2%B0919_2016_CGACI_DRPSP_SPPS_MF.pdf  ,  LongSummaryStatistics{count=1, sum=15, min=15, average=15,000000, max=15}
/dashboard-mps/documento/downloadFile/22926/Despacho%20N%C2%B0421_2016_CGACI_DRPSP_SPPS_MF.doc  ,  LongSummaryStatistics{count=1, sum=15, min=15, average=15,000000, max=15}
/dashboard-mps/documento/downloadFile/22764/Of%C3%ADcio%20N%C2%B0913_2016_CGACI_DRPSP_SPPS_MF.pdf  ,  LongSummaryStatistics{count=1, sum=15, min=15, average=15,000000, max=15}
/dashboard-mps/numeroSolicitacao  ,  LongSummaryStatistics{count=4594, sum=68835, min=0, average=14,983674, max=202}
/dashboard-mps/painel-estatistico/entesPorRegime  ,  LongSummaryStatistics{count=19, sum=232, min=0, average=12,210526, max=62}
/dashboard-mps/painel-estatistico/rppsPorRegiao  ,  LongSummaryStatistics{count=19, sum=232, min=0, average=12,210526, max=62}
/dashboard-mps/documento/downloadFile/23014/Termo%20de%20Solicita%C3%A7%C3%A3o%20de%20Documentos%20N%C2%B0066_2016_CGACI_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=4, sum=47, min=0, average=11,750000, max=16}
/dashboard-mps/painel-estatistico/regularidadePorRegime  ,  LongSummaryStatistics{count=19, sum=220, min=0, average=11,578947, max=62}
/dashboard-mps/documento/subtipoDocumento  ,  LongSummaryStatistics{count=268, sum=2984, min=0, average=11,134328, max=236}
